INT ,INT ,ALPHA ,INT ,INT ,ALPHA ,ALPHA ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL ,ALPHA ,DD/MM/YY ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,INT ,INT ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,ALPHA ,INT ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL 
9331,44,1243,1,2,Medium,Conventional ,3,22/12/2014,0.0.0.0.0.0.2,18,NA,L,23/09/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,22/12/2014,C,0.5,9.5
9332,44,1243,1,2,Medium,Conventional ,3,22/12/2014,0.0.0.0.0.0.2.0,13,NA,A,15/11/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/12/2014,C,0.0,0.0
9333,44,1243,1,2,Medium,Conventional ,3,22/12/2014,0.0.0.0.0.0.3,18,15.52,L,23/09/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
9334,44,1243,1,2,Medium,Conventional ,3,22/12/2014,0.0.0.0.0.0.3.0,17.5,13.82,A,15/11/2014,15,V,NA,,NA,NA,NA,B,4,0,4,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,22/12/2014,T,15.0,6.4
9335,44,1243,1,2,Medium,Conventional ,5,16/04/2015,0.0.0.0.0.0.3.0.1,18,9.39,L,14/01/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
9336,44,1243,1,2,Medium,Conventional ,5,16/04/2015,0.0.0.0.0.0.3.0.1.0,22,7.94,A,26/02/2015,15,I,NA,,NA,NA,NA,B,2,0,2,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/04/2015,T,16.0,6.3
9349,44,1243,1,2,Medium,Conventional ,5,16/04/2015,0.0.0.0.0.0.3.0.2,15,6.49,L,14/01/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
9350,44,1243,1,2,Medium,Conventional ,5,16/04/2015,0.0.0.0.0.0.3.0.2.0,17,7.69,A,26/02/2015,15,V,NA,,NA,NA,NA,B,2,0,2,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/04/2015,T,10.0,6.4
9358,44,1243,1,2,Medium,Conventional ,5,16/04/2015,0.0.0.0.0.0.3.0.3,16,7.71,L,14/01/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
9359,44,1243,1,2,Medium,Conventional ,5,16/04/2015,0.0.0.0.0.0.3.0.3.0,17,7.19,A,26/02/2015,15,V,NA,,NA,NA,NA,B,2,0,2,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/04/2015,T,12.0,6.6
9372,44,1243,1,2,Medium,Conventional ,4,25/02/2015,0.0.0.0.0.0.3.0.4,15,NA,L,14/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,26/02/2015,C,1.0,5.0
9373,44,1243,1,2,Medium,Conventional ,3,22/12/2014,0.0.0.0.0.0.4,22,14.01,L,23/09/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
9374,44,1243,1,2,Medium,Conventional ,3,22/12/2014,0.0.0.0.0.0.4.0,15.5,12.88,A,15/11/2014,15,V,NA,,NA,NA,NA,B,4,0,4,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,22/12/2014,T,13.5,6.0
9375,44,1243,1,2,Medium,Conventional ,5,16/04/2015,0.0.0.0.0.0.4.0.1,9.5,7.56,L,14/01/2015,15,I,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
9376,44,1243,1,2,Medium,Conventional ,5,16/04/2015,0.0.0.0.0.0.4.0.1.0,16,7.35,A,26/02/2015,15,I,NA,,NA,NA,NA,B,4,0,4,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/04/2015,T,12.5,7.4
9400,44,1243,1,2,Medium,Conventional ,5,16/04/2015,0.0.0.0.0.0.4.0.2,11.5,7.53,L,14/01/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
9401,44,1243,1,2,Medium,Conventional ,5,16/04/2015,0.0.0.0.0.0.4.0.2.0,14,7.44,A,26/02/2015,15,V,NA,,NA,NA,NA,B,2,0,2,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/04/2015,T,11.0,5.8
9412,44,1243,1,2,Medium,Conventional ,5,16/04/2015,0.0.0.0.0.0.4.0.3,8,8.22,L,14/01/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
9413,44,1243,1,2,Medium,Conventional ,5,16/04/2015,0.0.0.0.0.0.4.0.3.0,21,7.45,A,26/02/2015,15,V,NA,,NA,NA,NA,B,3,0,3,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/04/2015,T,15.0,6.8
9433,44,1243,1,2,Medium,Conventional ,5,16/04/2015,0.0.0.0.0.0.4.0.4,5,4.87,L,14/01/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
9434,44,1243,1,2,Medium,Conventional ,5,16/04/2015,0.0.0.0.0.0.4.0.4.0,13,4.93,A,26/02/2015,15,H,NA,,NA,NA,NA,B,2,0,2,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/04/2015,T,11.0,5.1
9437,44,1243,1,2,Medium,Conventional ,3,22/12/2014,0.0.0.0.0.0.5,27,15.04,L,23/09/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
9438,44,1243,1,2,Medium,Conventional ,3,22/12/2014,0.0.0.0.0.0.5.0,20,15.26,A,15/11/2014,15,V,NA,,NA,NA,NA,B,4,0,4,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,22/12/2014,T,11.5,6.6
9439,44,1243,1,2,Medium,Conventional ,5,16/04/2015,0.0.0.0.0.0.5.0.1,11,8.42,L,14/01/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
9440,44,1243,1,2,Medium,Conventional ,5,16/04/2015,0.0.0.0.0.0.5.0.1.0,19,7.96,A,26/02/2015,15,V,NA,,NA,NA,NA,B,2,0,2,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/04/2015,T,14.0,6.8
9452,44,1243,1,2,Medium,Conventional ,5,16/04/2015,0.0.0.0.0.0.5.0.2,10,8.56,L,14/01/2015,15,I,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
9453,44,1243,1,2,Medium,Conventional ,5,16/04/2015,0.0.0.0.0.0.5.0.2.0,19,8.3,A,26/02/2015,15,I,NA,,NA,NA,NA,B,5,0,5,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/04/2015,T,13.0,6.5
9470,44,1243,1,2,Medium,Conventional ,4,25/02/2015,0.0.0.0.0.0.5.0.3,12,NA,L,14/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,26/02/2015,C,1.0,5.0
9471,44,1243,1,2,Medium,Conventional ,5,16/04/2015,0.0.0.0.0.0.5.0.4,14,7.84,L,14/01/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
9472,44,1243,1,2,Medium,Conventional ,5,16/04/2015,0.0.0.0.0.0.5.0.4.0,19,7.26,A,26/02/2015,15,I,NA,,NA,NA,NA,B,3,0,3,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/04/2015,T,17.0,6.3
9487,44,1243,1,2,Medium,Conventional ,3,22/12/2014,0.0.0.0.0.0.6,22,13.64,L,23/09/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
9488,44,1243,1,2,Medium,Conventional ,3,22/12/2014,0.0.0.0.0.0.6.0,16.5,12.69,A,15/11/2014,15,V,NA,,NA,NA,NA,B,3,0,3,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,22/12/2014,T,13.0,5.7
9489,44,1243,1,2,Medium,Conventional ,5,16/04/2015,0.0.0.0.0.0.6.0.1,15,8.77,L,14/01/2015,15,I,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
9490,44,1243,1,2,Medium,Conventional ,5,16/04/2015,0.0.0.0.0.0.6.0.1.0,16,8.04,A,26/02/2015,15,I,NA,,NA,NA,NA,B,3,0,3,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/04/2015,T,14.0,7.2
9508,44,1243,1,2,Medium,Conventional ,5,16/04/2015,0.0.0.0.0.0.6.0.2,9,7.73,L,14/01/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
9509,44,1243,1,2,Medium,Conventional ,5,16/04/2015,0.0.0.0.0.0.6.0.2.0,18,7.31,A,26/02/2015,15,V,NA,,NA,NA,NA,B,2,0,2,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/04/2015,T,13.0,6.2
9521,44,1243,1,2,Medium,Conventional ,5,16/04/2015,0.0.0.0.0.0.6.0.3,17,7.42,L,14/01/2015,15,I,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
9522,44,1243,1,2,Medium,Conventional ,5,16/04/2015,0.0.0.0.0.0.6.0.3.0,14.5,6.98,A,26/02/2015,15,I,NA,,NA,NA,NA,B,2,0,2,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/04/2015,T,11.5,5.7
9536,44,1243,1,2,Medium,Conventional ,3,22/12/2014,0.0.0.0.0.0.7,20,11.19,L,23/09/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
9537,44,1243,1,2,Medium,Conventional ,3,22/12/2014,0.0.0.0.0.0.7.0,17,11.18,A,15/11/2014,15,V,NA,,NA,NA,NA,B,3,0,3,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,22/12/2014,T,12.0,5.7
9538,44,1243,1,2,Medium,Conventional ,5,16/04/2015,0.0.0.0.0.0.7.0.1,8,6.56,L,14/01/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
9539,44,1243,1,2,Medium,Conventional ,5,16/04/2015,0.0.0.0.0.0.7.0.1.0,17,6.25,A,26/02/2015,15,I,NA,,NA,NA,NA,B,0,0,0,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/04/2015,T,16.0,5.5
9552,44,1243,1,2,Medium,Conventional ,5,16/04/2015,0.0.0.0.0.0.7.0.2,13,6.8,L,14/01/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
9553,44,1243,1,2,Medium,Conventional ,5,16/04/2015,0.0.0.0.0.0.7.0.2.0,15,7.68,A,26/02/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/04/2015,T,10.0,5.9
9561,44,1243,1,2,Medium,Conventional ,5,16/04/2015,0.0.0.0.0.0.7.0.3,13,6.78,L,14/01/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
9562,44,1243,1,2,Medium,Conventional ,5,16/04/2015,0.0.0.0.0.0.7.0.3.0,10,6.41,A,26/02/2015,15,H,NA,,NA,NA,NA,B,0,0,0,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/04/2015,T,9.5,5.4
